content_type,country,date_added,release_year,rating,duration,genres,duration_int,duration_type
0,2805,5089.0,950,10,93 min,818,0.2958199356913183,2
0,1,5028.0,554,3,96 min,857,0.3054662379421222,2
0,807,5028.0,1024,10,93 min,332,0.2958199356913183,2
0,807,5028.0,891,10,93 min,1206,0.2958199356913183,2
1,2805,4998.0,586,9,4 Season,120,0.00964630225080386,0
1,67,4998.0,586,10,2 Season,749,0.003215434083601286,0
0,807,4998.0,586,3,111 min,271,0.35369774919614144,2
0,807,4998.0,950,9,105 min,1206,0.33440514469453375,2
0,807,4998.0,586,10,101 min,857,0.32154340836012857,2
1,807,4998.0,586,10,1 Season,220,0.0,0
0,807,4998.0,586,10,102 min,1597,0.3247588424437299,2
0,807,4998.0,586,7,46 min,332,0.14469453376205788,2
0,807,4998.0,586,9,89 min,65,0.28295819935691313,2
0,1,4998.0,891,1,94 min,595,0.29903536977491957,2
1,807,4998.0,586,10,1 Season,749,0.0,0
1,2805,4998.0,586,9,3 Season,32,0.006430868167202573,0
0,1,4967.0,1022,9,104 min,1206,0.33118971061093244,2
1,807,4967.0,586,10,1 Season,399,0.0,0
0,2805,4967.0,1022,2,97 min,1206,0.30868167202572344,2
0,2805,4967.0,1141,2,91 min,1597,0.28938906752411575,2
1,16,4967.0,586,10,1 Season,176,0.0,0
0,2805,4967.0,554,3,106 min,1206,0.337620578778135,2
0,807,4936.0,1024,10,38 min,818,0.1189710610932476,2
0,1,4936.0,348,2,90 min,857,0.28617363344051444,2
1,807,4936.0,586,9,1 Season,220,0.0,0
0,807,4936.0,950,10,87 min,1597,0.27652733118971057,2
1,2805,4936.0,586,8,2 Season,220,0.003215434083601286,0
0,807,4936.0,586,10,138 min,857,0.4405144694533762,2
0,807,4936.0,950,10,105 min,1597,0.33440514469453375,2
0,95,4936.0,193,9,104 min,1597,0.33118971061093244,2
1,24,4936.0,586,10,2 Season,399,0.003215434083601286,0
1,807,4936.0,586,10,1 Season,749,0.0,0
0,807,4936.0,950,8,85 min,1597,0.270096463022508,2
0,86,4936.0,586,7,92 min,128,0.292604501607717,2
0,807,4936.0,1024,9,108 min,1206,0.34405144694533757,2
0,1,4906.0,1024,10,95 min,1597,0.3022508038585209,2
1,2805,4906.0,1024,5,3 Season,386,0.006430868167202573,0
1,180,4906.0,891,9,2 Season,749,0.003215434083601286,0
1,2805,4906.0,1022,10,2 Season,34,0.003215434083601286,0
1,27,4906.0,88,6,4 Season,386,0.00964630225080386,0
1,2805,4906.0,1141,9,3 Season,40,0.006430868167202573,0
1,412,4906.0,1024,10,5 Season,248,0.012861736334405145,0
1,412,4906.0,1024,10,2 Season,248,0.003215434083601286,0
1,60,4906.0,586,10,2 Season,749,0.003215434083601286,0
1,245,4906.0,1022,9,2 Season,749,0.003215434083601286,0
0,968,4906.0,950,9,105 min,1597,0.33440514469453375,2
1,412,4906.0,950,10,2 Season,248,0.003215434083601286,0
1,2805,4906.0,586,10,2 Season,120,0.003215434083601286,0
1,180,4906.0,586,10,5 Season,749,0.012861736334405145,0
1,15,4906.0,554,6,3 Season,386,0.006430868167202573,0
1,412,4906.0,1024,10,3 Season,248,0.006430868167202573,0
1,245,4906.0,1024,10,2 Season,749,0.003215434083601286,0
1,73,4906.0,1141,5,8 Season,386,0.022508038585209004,0
1,2805,4906.0,1024,10,7 Season,120,0.01929260450160772,0
1,1,4906.0,891,5,2 Season,386,0.003215434083601286,0
0,968,4906.0,228,9,116 min,1597,0.3697749196141479,2
0,106,4906.0,9,10,124 min,1597,0.3954983922829582,2
1,2805,4906.0,554,7,2 Season,386,0.003215434083601286,0
0,22,4906.0,1141,8,101 min,1597,0.32154340836012857,2
1,2805,4906.0,1024,10,3 Season,399,0.006430868167202573,0
1,13,4906.0,586,9,3 Season,749,0.006430868167202573,0
0,79,4906.0,1024,7,95 min,1597,0.3022508038585209,2
1,180,4906.0,554,5,2 Season,386,0.003215434083601286,0
1,86,4906.0,1141,9,3 Season,220,0.006430868167202573,0
1,245,4906.0,1141,9,6 Season,749,0.016077170418006433,0
1,412,4906.0,586,8,2 Season,248,0.003215434083601286,0
1,1,4906.0,950,8,2 Season,386,0.003215434083601286,0
1,4,4906.0,950,7,4 Season,248,0.00964630225080386,0
0,968,4906.0,1141,9,128 min,1206,0.4083601286173633,2
0,968,4906.0,1,9,143 min,1597,0.4565916398713826,2
1,2,4906.0,950,10,2 Season,399,0.003215434083601286,0
1,189,4906.0,950,5,3 Season,386,0.006430868167202573,0
1,807,4906.0,586,9,1 Season,749,0.0,0
1,2805,4845.0,586,6,1 Season,386,0.0,0
1,2805,4814.0,950,9,17 Season,32,0.05144694533762058,0
1,807,4786.0,950,9,1 Season,749,0.0,0
0,807,4786.0,586,3,107 min,271,0.3408360128617363,2
0,968,4786.0,586,10,136 min,128,0.4340836012861736,2
0,807,4786.0,950,10,94 min,1206,0.29903536977491957,2
1,124,4786.0,1024,10,2 Season,399,0.003215434083601286,0
0,95,4786.0,950,10,136 min,1597,0.4340836012861736,2
0,1,4786.0,279,3,126 min,857,0.40192926045016075,2
0,189,4786.0,586,9,116 min,271,0.3697749196141479,2
0,13,4786.0,1141,2,100 min,271,0.3183279742765273,2
0,2805,4755.0,228,3,115 min,857,0.36655948553054657,2
0,17,4755.0,38,3,125 min,857,0.39871382636655944,2
0,807,4755.0,586,2,39 min,818,0.12218649517684887,2
0,2805,4755.0,51,2,94 min,857,0.29903536977491957,2
0,2805,4755.0,38,2,90 min,1206,0.28617363344051444,2
0,2805,4755.0,39,2,95 min,857,0.3022508038585209,2
0,2805,4755.0,38,3,155 min,1206,0.49517684887459806,2
1,1,4755.0,950,7,1 Season,749,0.0,0
0,17,4755.0,37,2,98 min,857,0.31189710610932475,2
0,2805,4755.0,25,2,108 min,857,0.34405144694533757,2
0,2805,4755.0,28,1,96 min,595,0.3054662379421222,2
0,7,4755.0,1024,9,117 min,1597,0.3729903536977492,2
0,807,4755.0,586,9,118 min,857,0.37620578778135044,2
1,807,4755.0,586,10,1 Season,749,0.0,0
0,2,4755.0,1024,2,103 min,1206,0.3279742765273312,2
0,8,4755.0,136,1,94 min,595,0.29903536977491957,2
0,8,4755.0,184,1,93 min,595,0.2958199356913183,2
0,2805,4755.0,193,2,115 min,1206,0.36655948553054657,2
0,1,4755.0,1024,3,120 min,1597,0.382636655948553,2
1,807,4755.0,586,10,1 Season,749,0.0,0
0,2,4755.0,80,2,145 min,1597,0.4630225080385852,2
0,2805,4755.0,18,3,126 min,857,0.40192926045016075,2
0,807,4755.0,586,9,96 min,857,0.3054662379421222,2
0,2805,4755.0,25,2,101 min,857,0.32154340836012857,2
0,2805,4755.0,891,2,118 min,1206,0.37620578778135044,2
0,47,4755.0,184,3,109 min,1206,0.3472668810289389,2
0,2805,4755.0,45,3,89 min,1206,0.28295819935691313,2
0,75,4755.0,1141,2,106 min,1597,0.337620578778135,2
0,807,4755.0,23,3,101 min,271,0.32154340836012857,2
1,807,4755.0,950,10,1 Season,749,0.0,0
1,2805,4755.0,1141,5,1 Season,386,0.0,0
0,412,4755.0,1024,3,101 min,1597,0.32154340836012857,2
1,807,4755.0,891,6,3 Season,176,0.006430868167202573,0
0,2805,4755.0,136,2,123 min,1597,0.3922829581993569,2
0,2805,4755.0,193,3,106 min,1206,0.337620578778135,2
0,2805,4755.0,37,1,89 min,595,0.28295819935691313,2
0,17,4755.0,152,2,128 min,857,0.4083601286173633,2
0,13,4755.0,39,1,85 min,595,0.270096463022508,2
0,2805,4755.0,1024,3,89 min,1206,0.28295819935691313,2
0,2805,4755.0,96,2,108 min,857,0.34405144694533757,2
0,47,4755.0,193,3,105 min,1597,0.33440514469453375,2
0,2805,4755.0,1024,2,133 min,1597,0.42443729903536975,2
0,2805,4755.0,38,3,129 min,65,0.4115755627009646,2
0,2805,4755.0,12,1,127 min,857,0.405144694533762,2
0,2805,4755.0,13,1,113 min,857,0.360128617363344,2
0,2805,4755.0,16,1,112 min,595,0.35691318327974275,2
0,1,4755.0,61,3,130 min,1597,0.4147909967845659,2
0,2805,4755.0,11,3,100 min,857,0.3183279742765273,2
0,1,4755.0,96,2,103 min,1597,0.3279742765273312,2
0,2805,4755.0,136,3,85 min,271,0.270096463022508,2
0,3,4755.0,51,2,124 min,857,0.3954983922829582,2
0,1,4755.0,193,2,103 min,857,0.3279742765273312,2
0,1,4755.0,61,3,121 min,857,0.3858520900321543,2
0,73,4755.0,228,3,89 min,857,0.28295819935691313,2
0,5,4755.0,152,3,92 min,857,0.292604501607717,2
0,95,4755.0,950,10,112 min,1597,0.35691318327974275,2
0,5,4755.0,36,2,114 min,1597,0.3633440514469453,2
0,2805,4755.0,36,3,116 min,1597,0.3697749196141479,2
0,807,4755.0,1024,3,110 min,1597,0.3504823151125402,2
1,13,4755.0,586,10,1 Season,749,0.0,0
0,2805,4929.0,586,10,98 min,857,0.31189710610932475,2
0,807,4929.0,950,9,98 min,1597,0.31189710610932475,2
1,2805,4929.0,1024,10,1 Season,120,0.0,0
1,807,4929.0,950,9,1 Season,176,0.0,0
0,2805,4929.0,1024,3,100 min,65,0.3183279742765273,2
0,807,4929.0,586,10,90 min,1206,0.28617363344051444,2
0,807,4929.0,586,10,92 min,1597,0.292604501607717,2
1,110,4929.0,586,10,1 Season,399,0.0,0
1,807,4929.0,586,10,1 Season,248,0.0,0
1,65,4929.0,950,9,1 Season,176,0.0,0
1,2805,4928.0,586,5,4 Season,386,0.00964630225080386,0
0,807,4927.0,950,9,82 min,1597,0.26045016077170413,2
0,2805,4927.0,228,3,97 min,1597,0.30868167202572344,2
1,245,4927.0,586,9,5 Season,176,0.012861736334405145,0
0,807,4927.0,1024,9,90 min,1206,0.28617363344051444,2
0,807,4925.0,1141,10,76 min,1597,0.24115755627009647,2
0,124,4925.0,1024,9,83 min,818,0.26366559485530544,2
0,15,4924.0,193,10,101 min,1597,0.32154340836012857,2
0,73,4924.0,586,2,109 min,857,0.3472668810289389,2
1,807,4924.0,586,10,1 Season,749,0.0,0
1,2805,4924.0,586,10,1 Season,32,0.0,0
1,807,4923.0,586,9,1 Season,176,0.0,0
1,807,4923.0,586,10,1 Season,749,0.0,0
0,807,4923.0,586,1,97 min,818,0.30868167202572344,2
1,245,4923.0,586,10,2 Season,749,0.003215434083601286,0
0,2805,4923.0,586,3,87 min,271,0.27652733118971057,2
0,807,4922.0,586,10,94 min,1206,0.29903536977491957,2
0,807,4922.0,586,9,89 min,818,0.28295819935691313,2
0,807,4922.0,586,10,88 min,1206,0.2797427652733119,2
1,807,4922.0,586,7,1 Season,749,0.0,0
1,2805,4922.0,586,10,2 Season,120,0.003215434083601286,0
0,807,4921.0,1024,9,108 min,1597,0.34405144694533757,2
0,77,4921.0,891,9,96 min,1597,0.3054662379421222,2
0,95,4921.0,61,10,84 min,1206,0.26688102893890675,2
0,807,4921.0,64,9,70 min,1206,0.22186495176848875,2
1,807,4921.0,586,10,1 Season,220,0.0,0
0,6,4920.0,348,10,125 min,1206,0.39871382636655944,2
0,6,4920.0,891,10,119 min,1206,0.37942122186495175,2
0,6,4920.0,554,10,105 min,128,0.33440514469453375,2
1,2805,4920.0,45,9,2 Season,120,0.003215434083601286,0
1,807,4919.0,586,9,1 Season,749,0.0,0
1,60,4918.0,1141,9,1 Season,749,0.0,0
1,2805,4918.0,586,9,4 Season,40,0.00964630225080386,0
1,124,4918.0,1141,10,4 Season,749,0.00964630225080386,0
1,2805,4918.0,1141,9,1 Season,120,0.0,0
1,807,4918.0,1024,10,1 Season,749,0.0,0
1,145,4918.0,950,5,2 Season,386,0.003215434083601286,0
1,1,4918.0,950,10,2 Season,399,0.003215434083601286,0
1,807,4918.0,950,9,1 Season,749,0.0,0
1,2805,4918.0,554,9,6 Season,120,0.016077170418006433,0
1,2805,4918.0,1141,10,3 Season,399,0.006430868167202573,0
1,145,4918.0,950,10,5 Season,399,0.012861736334405145,0
0,807,4918.0,13,9,133 min,857,0.42443729903536975,2
0,807,4918.0,17,10,140 min,857,0.44694533762057875,2
0,807,4918.0,18,9,120 min,857,0.382636655948553,2
1,56,4918.0,1024,10,1 Season,749,0.0,0
1,2805,4918.0,1024,10,2 Season,67,0.003215434083601286,0
1,245,4918.0,1141,10,1 Season,749,0.0,0
1,2805,4918.0,1024,9,4 Season,399,0.00964630225080386,0
1,45,4918.0,950,10,6 Season,120,0.016077170418006433,0
1,2805,4918.0,1141,10,1 Season,399,0.0,0
1,60,4918.0,1141,10,1 Season,399,0.0,0
1,2805,4918.0,950,10,1 Season,220,0.0,0
1,412,4918.0,1141,10,1 Season,248,0.0,0
1,86,4918.0,586,10,1 Season,749,0.0,0
0,807,4917.0,586,10,135 min,1597,0.4308681672025723,2
1,145,4917.0,586,10,4 Season,399,0.00964630225080386,0
0,2805,4917.0,586,2,111 min,1597,0.35369774919614144,2
1,189,4917.0,586,9,2 Season,749,0.003215434083601286,0
0,807,4917.0,586,10,159 min,857,0.5080385852090032,2
0,95,4917.0,950,9,119 min,1206,0.37942122186495175,2
0,807,4917.0,13,9,139 min,857,0.44372990353697744,2
0,807,4917.0,586,9,137 min,857,0.4372990353697749,2
1,807,4917.0,586,9,1 Season,749,0.0,0
1,807,4917.0,586,9,1 Season,749,0.0,0
0,807,4916.0,586,9,101 min,1206,0.32154340836012857,2
0,1,4916.0,1024,8,13 min,1206,0.03858520900321543,2
0,807,4916.0,554,9,12 min,1597,0.03536977491961415,2
1,45,4916.0,586,10,2 Season,40,0.003215434083601286,0
1,807,4916.0,586,10,1 Season,749,0.0,0
0,75,4916.0,950,10,101 min,1597,0.32154340836012857,2
1,5,4916.0,586,10,1 Season,749,0.0,0
1,807,4916.0,586,10,1 Season,176,0.0,0
0,180,4916.0,1024,10,96 min,1597,0.3054662379421222,2
0,2805,4916.0,228,3,122 min,1206,0.3890675241157556,2
1,103,4916.0,586,10,3 Season,749,0.006430868167202573,0
0,807,4915.0,1141,9,95 min,1206,0.3022508038585209,2
0,67,4915.0,1024,9,89 min,818,0.28295819935691313,2
1,807,4915.0,586,10,1 Season,749,0.0,0
1,807,4915.0,586,9,1 Season,749,0.0,0
0,2805,4915.0,891,2,98 min,1597,0.31189710610932475,2
1,56,4915.0,950,10,3 Season,749,0.006430868167202573,0
1,807,4915.0,586,8,1 Season,220,0.0,0
0,45,4915.0,586,10,119 min,1597,0.37942122186495175,2
0,807,4915.0,950,10,138 min,857,0.4405144694533762,2
1,2805,4914.0,950,6,1 Season,386,0.0,0
1,807,4914.0,586,10,1 Season,399,0.0,0
1,807,4914.0,586,10,1 Season,749,0.0,0
0,2805,4914.0,5,10,104 min,818,0.33118971061093244,2
0,807,4914.0,586,7,273 min,818,0.8745980707395499,2
0,2805,4914.0,279,3,101 min,1206,0.32154340836012857,2
1,2805,4914.0,586,7,1 Season,386,0.0,0
1,807,4914.0,586,5,2 Season,386,0.003215434083601286,0
0,2805,4914.0,950,3,99 min,857,0.315112540192926,2
0,2805,4914.0,80,10,84 min,818,0.26688102893890675,2
1,2805,4914.0,348,7,1 Season,120,0.0,0
0,47,4914.0,586,9,82 min,818,0.26045016077170413,2
1,807,4913.0,586,10,1 Season,749,0.0,0
1,2805,4912.0,348,10,1 Season,16,0.0,0
0,2805,4912.0,950,10,97 min,818,0.30868167202572344,2
0,2805,4912.0,586,10,89 min,271,0.28295819935691313,2
0,807,5088.0,586,10,36 min,54,0.11254019292604502,2
0,807,5088.0,586,10,34 min,54,0.10610932475884245,2
1,189,5088.0,586,9,2 Season,749,0.003215434083601286,0
1,13,5058.0,891,6,2 Season,386,0.003215434083601286,0
1,10,5058.0,586,10,2 Season,399,0.003215434083601286,0
0,968,5058.0,586,8,113 min,1206,0.360128617363344,2
0,9,5058.0,586,1,110 min,595,0.3504823151125402,2
1,1,5058.0,586,10,1 Season,176,0.0,0
0,807,5058.0,586,9,36 min,21,0.11254019292604502,2
0,1,5058.0,586,1,102 min,595,0.3247588424437299,2
0,2805,5027.0,348,3,86 min,1206,0.2733118971061093,2
0,1,5027.0,228,10,91 min,1597,0.28938906752411575,2
0,7,5027.0,586,10,117 min,1597,0.3729903536977492,2
0,1,5027.0,348,10,99 min,1597,0.315112540192926,2
1,35,5027.0,586,10,1 Season,749,0.0,0
0,14,5027.0,1024,9,77 min,128,0.24437299035369775,2
0,2805,4997.0,586,10,97 min,1597,0.30868167202572344,2
0,95,4997.0,279,10,106 min,1206,0.337620578778135,2
1,2805,4997.0,586,8,1 Season,120,0.0,0
1,2805,4997.0,586,10,2 Season,399,0.003215434083601286,0
0,1,4997.0,586,10,97 min,1597,0.30868167202572344,2
1,807,4966.0,1141,6,2 Season,386,0.003215434083601286,0
0,47,4935.0,348,2,104 min,857,0.33118971061093244,2
1,35,4905.0,88,10,1 Season,749,0.0,0
0,75,4874.0,1141,3,110 min,1597,0.3504823151125402,2
0,19,4874.0,586,7,61 min,595,0.19292604501607719,2
0,95,4874.0,950,10,98 min,1597,0.31189710610932475,2
0,2805,4844.0,586,8,74 min,818,0.2347266881028939,2
1,412,4844.0,586,10,2 Season,32,0.003215434083601286,0
0,807,4844.0,554,7,60 min,54,0.18971061093247588,2
1,807,4844.0,586,8,1 Season,220,0.0,0
0,189,4844.0,586,9,103 min,1206,0.3279742765273312,2
1,2805,4844.0,586,9,1 Season,40,0.0,0
0,30,4844.0,586,9,94 min,1206,0.29903536977491957,2
0,145,4844.0,586,10,112 min,857,0.35691318327974275,2
0,110,4813.0,586,10,49 min,332,0.15434083601286175,2
1,245,4813.0,586,9,1 Season,749,0.0,0
0,13,4813.0,586,10,111 min,1206,0.35369774919614144,2
0,56,4813.0,950,7,58 min,818,0.1832797427652733,2
0,14,4813.0,586,9,72 min,818,0.2282958199356913,2
1,807,4813.0,586,9,1 Season,16,0.0,0
1,45,4813.0,586,10,2 Season,749,0.003215434083601286,0
0,75,4813.0,1024,10,78 min,1597,0.24758842443729903,2
0,2805,4785.0,950,2,101 min,1597,0.32154340836012857,2
0,2805,4785.0,228,10,110 min,1597,0.3504823151125402,2
0,2805,4785.0,45,2,94 min,857,0.29903536977491957,2
0,2805,4785.0,152,10,70 min,1206,0.22186495176848875,2
1,245,4785.0,279,10,1 Season,176,0.0,0
0,2805,4785.0,37,2,118 min,857,0.37620578778135044,2
1,412,4785.0,1024,5,2 Season,386,0.003215434083601286,0
0,807,4785.0,586,9,99 min,818,0.315112540192926,2
0,45,4785.0,38,3,103 min,1597,0.3279742765273312,2
0,77,4785.0,586,10,95 min,1206,0.3022508038585209,2
0,73,4785.0,184,10,93 min,1206,0.2958199356913183,2
1,2805,4785.0,586,5,3 Season,386,0.006430868167202573,0
0,2805,4785.0,279,3,101 min,857,0.32154340836012857,2
0,2805,4785.0,61,3,101 min,857,0.32154340836012857,2
0,2805,4785.0,45,2,89 min,65,0.28295819935691313,2
1,412,4785.0,554,9,6 Season,248,0.016077170418006433,0
0,2805,4785.0,554,10,109 min,818,0.3472668810289389,2
0,2805,4785.0,136,3,104 min,857,0.33118971061093244,2
0,2805,4785.0,193,1,90 min,1206,0.28617363344051444,2
0,2805,4785.0,38,2,109 min,1206,0.3472668810289389,2
0,95,4785.0,1024,9,145 min,1206,0.4630225080385852,2
1,2805,4785.0,228,9,3 Season,120,0.006430868167202573,0
0,2805,4785.0,184,3,88 min,12,0.2797427652733119,2
0,2805,4785.0,45,2,132 min,1597,0.42122186495176844,2
0,2805,4785.0,38,3,109 min,1206,0.3472668810289389,2
0,2805,4785.0,64,2,133 min,1597,0.42443729903536975,2
0,2805,4785.0,228,9,85 min,1597,0.270096463022508,2
0,2805,4785.0,184,3,104 min,857,0.33118971061093244,2
0,1,4785.0,152,3,99 min,857,0.315112540192926,2
1,245,4785.0,96,8,1 Season,176,0.0,0
0,45,4785.0,96,3,93 min,271,0.2958199356913183,2
1,807,4785.0,586,9,1 Season,749,0.0,0
0,807,4785.0,1022,9,204 min,857,0.6527331189710611,2
0,807,4785.0,1022,8,212 min,857,0.6784565916398714,2
0,4,4785.0,348,3,98 min,857,0.31189710610932475,2
0,2805,4785.0,64,2,101 min,857,0.32154340836012857,2
0,2805,4785.0,12,1,94 min,857,0.29903536977491957,2
0,807,4785.0,586,5,25 min,595,0.07717041800643087,2
0,2805,4785.0,45,3,99 min,857,0.315112540192926,2
1,73,4785.0,28,6,1 Season,386,0.0,0
0,2805,4785.0,13,1,108 min,1206,0.34405144694533757,2
0,807,4785.0,554,10,106 min,1597,0.337620578778135,2
0,2,4785.0,80,2,128 min,65,0.4083601286173633,2
0,2805,4785.0,554,2,104 min,1206,0.33118971061093244,2
0,2805,4785.0,24,2,127 min,1206,0.405144694533762,2
0,2805,4785.0,9,1,136 min,857,0.4340836012861736,2
1,14,4785.0,586,9,3 Season,749,0.006430868167202573,0
0,412,4785.0,1141,3,97 min,1597,0.30868167202572344,2
0,2805,4785.0,1024,3,88 min,271,0.2797427652733119,2
0,2805,4785.0,1024,10,97 min,1206,0.30868167202572344,2
0,2805,4785.0,1141,3,97 min,65,0.30868167202572344,2
1,2805,4899.0,950,10,2 Season,399,0.003215434083601286,0
0,2805,4898.0,586,10,88 min,332,0.2797427652733119,2
0,807,4897.0,586,9,103 min,1206,0.3279742765273312,2
0,2805,4896.0,891,2,97 min,1597,0.30868167202572344,2
0,807,4896.0,586,6,88 min,595,0.2797427652733119,2
1,2805,4896.0,586,10,3 Season,120,0.006430868167202573,0
1,807,4896.0,586,10,2 Season,220,0.003215434083601286,0
1,807,4896.0,586,9,1 Season,749,0.0,0
1,13,4895.0,586,10,1 Season,399,0.0,0
0,2805,4895.0,586,8,97 min,595,0.30868167202572344,2
1,807,4895.0,586,8,1 Season,176,0.0,0
0,60,4895.0,586,10,118 min,271,0.37620578778135044,2
1,1,4895.0,586,10,2 Season,749,0.003215434083601286,0
0,56,4895.0,586,10,70 min,332,0.22186495176848875,2
0,1,4895.0,1141,10,91 min,1597,0.28938906752411575,2
0,45,4894.0,586,10,92 min,1597,0.292604501607717,2
0,807,4894.0,586,10,120 min,857,0.382636655948553,2
1,807,4894.0,586,9,1 Season,220,0.0,0
1,245,4894.0,891,10,3 Season,176,0.006430868167202573,0
0,807,4894.0,586,10,73 min,818,0.2315112540192926,2
0,807,4893.0,348,9,110 min,1597,0.3504823151125402,2
0,2805,4893.0,554,1,94 min,595,0.29903536977491957,2
1,807,4892.0,586,10,1 Season,749,0.0,0
1,2805,4891.0,586,10,3 Season,120,0.006430868167202573,0
0,807,4890.0,950,7,61 min,128,0.19292604501607719,2
0,968,4889.0,586,9,131 min,1597,0.4180064308681672,2
0,807,4889.0,586,9,131 min,1597,0.4180064308681672,2
0,2805,4889.0,586,3,148 min,857,0.47266881028938906,2
0,807,4889.0,586,10,29 min,818,0.09003215434083602,2
1,2805,4889.0,586,6,3 Season,386,0.006430868167202573,0
0,807,4889.0,950,10,107 min,1597,0.3408360128617363,2
1,145,4889.0,586,10,2 Season,749,0.003215434083601286,0
0,807,4888.0,152,9,99 min,1597,0.315112540192926,2
0,106,4888.0,184,9,92 min,1597,0.292604501607717,2
0,86,4888.0,950,10,91 min,818,0.28938906752411575,2
0,807,4888.0,586,6,47 min,595,0.14790996784565916,2
1,2805,4888.0,586,10,2 Season,120,0.003215434083601286,0
0,2805,4888.0,184,1,88 min,595,0.2797427652733119,2
0,807,4888.0,96,9,116 min,1597,0.3697749196141479,2
0,2805,4887.0,348,3,109 min,857,0.3472668810289389,2
0,2805,4887.0,1022,3,92 min,65,0.292604501607717,2
0,2805,4887.0,36,2,87 min,818,0.27652733118971057,2
1,45,4887.0,38,5,1 Season,386,0.0,0
1,110,4887.0,586,10,2 Season,399,0.003215434083601286,0
0,2805,4886.0,586,9,101 min,818,0.32154340836012857,2
0,968,4886.0,586,9,140 min,1206,0.44694533762057875,2
0,2805,4884.0,891,3,89 min,1597,0.28295819935691313,2
0,968,4883.0,586,10,81 min,1597,0.2572347266881029,2
1,412,4883.0,586,5,1 Season,386,0.0,0
0,807,4883.0,950,10,116 min,1597,0.3697749196141479,2
1,968,4882.0,586,10,1 Season,220,0.0,0
0,968,4882.0,586,10,99 min,1206,0.315112540192926,2
0,2,4882.0,586,10,107 min,1597,0.3408360128617363,2
1,2805,4882.0,586,10,1 Season,67,0.0,0
1,5,4882.0,586,10,3 Season,120,0.006430868167202573,0
0,30,4882.0,586,10,107 min,1597,0.3408360128617363,2
0,1,4882.0,586,6,90 min,595,0.28617363344051444,2
1,2805,4882.0,586,10,2 Season,40,0.003215434083601286,0
1,189,4882.0,586,10,1 Season,749,0.0,0
0,2,4882.0,1141,10,104 min,1206,0.33118971061093244,2
1,807,4882.0,950,9,1 Season,749,0.0,0
0,5,4882.0,950,10,100 min,271,0.3183279742765273,2
0,807,4882.0,586,9,32 min,1206,0.09967845659163987,2
0,2805,4882.0,586,3,102 min,1597,0.3247588424437299,2
1,2805,4881.0,586,10,4 Season,176,0.00964630225080386,0
0,412,4881.0,64,3,105 min,20,0.33440514469453375,2
0,968,4881.0,1141,10,107 min,1597,0.3408360128617363,2
0,807,4881.0,950,9,64 min,818,0.20257234726688103,2
0,1,5087.0,586,10,99 min,1597,0.315112540192926,2
0,10,5087.0,586,9,102 min,1597,0.3247588424437299,2
1,2805,5087.0,586,9,1 Season,120,0.0,0
1,807,5087.0,586,9,1 Season,749,0.0,0
0,807,5057.0,950,9,126 min,1206,0.40192926045016075,2
0,145,5057.0,950,10,119 min,1597,0.37942122186495175,2
1,2805,5057.0,586,9,1 Season,220,0.0,0
0,2805,5026.0,1024,8,86 min,20,0.2733118971061093,2
1,189,4996.0,586,9,1 Season,749,0.0,0
0,968,4996.0,586,10,122 min,1597,0.3890675241157556,2
0,2805,4965.0,1022,3,95 min,857,0.3022508038585209,2
0,65,4965.0,586,9,104 min,857,0.33118971061093244,2
0,103,4934.0,39,10,118 min,1597,0.37620578778135044,2
0,2805,4934.0,950,10,85 min,818,0.270096463022508,2
