content_type,country,date_added,release_year,rating,genres,duration_int,duration_type
0,807,"July 9, 2021",586,3,271,0.35369774919614144,2
0,807,"July 9, 2021",950,9,1206,0.33440514469453375,2
0,807,"July 9, 2021",586,10,857,0.32154340836012857,2
1,807,"July 9, 2021",586,10,220,0.0,0
0,807,"July 9, 2021",586,10,1597,0.3247588424437299,2
0,807,"July 9, 2021",586,7,332,0.14469453376205788,2
0,807,"July 9, 2021",586,9,65,0.28295819935691313,2
0,1,"July 9, 2021",891,1,595,0.29903536977491957,2
1,807,"July 9, 2021",586,10,749,0.0,0
1,2805,"July 9, 2021",586,9,32,0.006430868167202573,0
0,1,"July 8, 2021",1022,9,1206,0.33118971061093244,2
1,807,"July 8, 2021",586,10,399,0.0,0
0,2805,"July 8, 2021",1022,2,1206,0.30868167202572344,2
0,2805,"July 8, 2021",1141,2,1597,0.28938906752411575,2
1,16,"July 8, 2021",586,10,176,0.0,0
0,2805,"July 8, 2021",554,3,1206,0.337620578778135,2
0,807,"July 7, 2021",1024,10,818,0.1189710610932476,2
0,1,"July 7, 2021",348,2,857,0.28617363344051444,2
1,807,"July 7, 2021",586,9,220,0.0,0
0,807,"July 7, 2021",950,10,1597,0.27652733118971057,2
1,2805,"July 7, 2021",586,8,220,0.003215434083601286,0
0,807,"July 7, 2021",586,10,857,0.4405144694533762,2
0,807,"July 7, 2021",950,10,1597,0.33440514469453375,2
0,95,"July 7, 2021",193,9,1597,0.33118971061093244,2
1,24,"July 7, 2021",586,10,399,0.003215434083601286,0
1,807,"July 7, 2021",586,10,749,0.0,0
0,807,"July 7, 2021",950,8,1597,0.270096463022508,2
0,86,"July 7, 2021",586,7,128,0.292604501607717,2
0,807,"July 7, 2021",1024,9,1206,0.34405144694533757,2
0,1,"July 6, 2021",1024,10,1597,0.3022508038585209,2
1,2805,"July 6, 2021",1024,5,386,0.006430868167202573,0
1,180,"July 6, 2021",891,9,749,0.003215434083601286,0
1,2805,"July 6, 2021",1022,10,34,0.003215434083601286,0
1,27,"July 6, 2021",88,6,386,0.00964630225080386,0
1,2805,"July 6, 2021",1141,9,40,0.006430868167202573,0
1,412,"July 6, 2021",1024,10,248,0.012861736334405145,0
1,412,"July 6, 2021",1024,10,248,0.003215434083601286,0
1,60,"July 6, 2021",586,10,749,0.003215434083601286,0
1,245,"July 6, 2021",1022,9,749,0.003215434083601286,0
0,968,"July 6, 2021",950,9,1597,0.33440514469453375,2
1,412,"July 6, 2021",950,10,248,0.003215434083601286,0
1,2805,"July 6, 2021",586,10,120,0.003215434083601286,0
1,180,"July 6, 2021",586,10,749,0.012861736334405145,0
1,15,"July 6, 2021",554,6,386,0.006430868167202573,0
1,412,"July 6, 2021",1024,10,248,0.006430868167202573,0
1,245,"July 6, 2021",1024,10,749,0.003215434083601286,0
1,73,"July 6, 2021",1141,5,386,0.022508038585209004,0
1,2805,"July 6, 2021",1024,10,120,0.01929260450160772,0
1,1,"July 6, 2021",891,5,386,0.003215434083601286,0
0,968,"July 6, 2021",228,9,1597,0.3697749196141479,2
0,106,"July 6, 2021",9,10,1597,0.3954983922829582,2
1,2805,"July 6, 2021",554,7,386,0.003215434083601286,0
0,22,"July 6, 2021",1141,8,1597,0.32154340836012857,2
1,2805,"July 6, 2021",1024,10,399,0.006430868167202573,0
1,13,"July 6, 2021",586,9,749,0.006430868167202573,0
0,79,"July 6, 2021",1024,7,1597,0.3022508038585209,2
1,180,"July 6, 2021",554,5,386,0.003215434083601286,0
1,86,"July 6, 2021",1141,9,220,0.006430868167202573,0
1,245,"July 6, 2021",1141,9,749,0.016077170418006433,0
1,412,"July 6, 2021",586,8,248,0.003215434083601286,0
1,1,"July 6, 2021",950,8,386,0.003215434083601286,0
1,4,"July 6, 2021",950,7,248,0.00964630225080386,0
0,968,"July 6, 2021",1141,9,1206,0.4083601286173633,2
0,968,"July 6, 2021",1,9,1597,0.4565916398713826,2
1,2,"July 6, 2021",950,10,399,0.003215434083601286,0
1,189,"July 6, 2021",950,5,386,0.006430868167202573,0
1,807,"July 6, 2021",586,9,749,0.0,0
1,2805,"July 4, 2021",586,6,386,0.0,0
1,2805,"July 3, 2021",950,9,32,0.05144694533762058,0
1,807,"July 2, 2021",950,9,749,0.0,0
0,807,"July 2, 2021",586,3,271,0.3408360128617363,2
0,968,"July 2, 2021",586,10,128,0.4340836012861736,2
0,807,"July 2, 2021",950,10,1206,0.29903536977491957,2
1,124,"July 2, 2021",1024,10,399,0.003215434083601286,0
0,95,"July 2, 2021",950,10,1597,0.4340836012861736,2
0,1,"July 2, 2021",279,3,857,0.40192926045016075,2
0,189,"July 2, 2021",586,9,271,0.3697749196141479,2
0,13,"July 2, 2021",1141,2,271,0.3183279742765273,2
0,2805,"July 1, 2021",228,3,857,0.36655948553054657,2
0,17,"July 1, 2021",38,3,857,0.39871382636655944,2
0,807,"July 1, 2021",586,2,818,0.12218649517684887,2
0,2805,"July 1, 2021",51,2,857,0.29903536977491957,2
0,2805,"July 1, 2021",38,2,1206,0.28617363344051444,2
0,2805,"July 1, 2021",39,2,857,0.3022508038585209,2
0,2805,"July 1, 2021",38,3,1206,0.49517684887459806,2
1,1,"July 1, 2021",950,7,749,0.0,0
0,17,"July 1, 2021",37,2,857,0.31189710610932475,2
0,2805,"July 1, 2021",25,2,857,0.34405144694533757,2
0,2805,"July 1, 2021",28,1,595,0.3054662379421222,2
0,7,"July 1, 2021",1024,9,1597,0.3729903536977492,2
0,807,"July 1, 2021",586,9,857,0.37620578778135044,2
1,807,"July 1, 2021",586,10,749,0.0,0
0,2,"July 1, 2021",1024,2,1206,0.3279742765273312,2
0,8,"July 1, 2021",136,1,595,0.29903536977491957,2
0,8,"July 1, 2021",184,1,595,0.2958199356913183,2
0,2805,"July 1, 2021",193,2,1206,0.36655948553054657,2
0,1,"July 1, 2021",1024,3,1597,0.382636655948553,2
1,807,"July 1, 2021",586,10,749,0.0,0
0,2,"July 1, 2021",80,2,1597,0.4630225080385852,2
0,2805,"July 1, 2021",18,3,857,0.40192926045016075,2
0,807,"July 1, 2021",586,9,857,0.3054662379421222,2
0,2805,"July 1, 2021",25,2,857,0.32154340836012857,2
0,2805,"July 1, 2021",891,2,1206,0.37620578778135044,2
0,47,"July 1, 2021",184,3,1206,0.3472668810289389,2
0,2805,"July 1, 2021",45,3,1206,0.28295819935691313,2
0,75,"July 1, 2021",1141,2,1597,0.337620578778135,2
0,807,"July 1, 2021",23,3,271,0.32154340836012857,2
1,807,"July 1, 2021",950,10,749,0.0,0
1,2805,"July 1, 2021",1141,5,386,0.0,0
0,412,"July 1, 2021",1024,3,1597,0.32154340836012857,2
1,807,"July 1, 2021",891,6,176,0.006430868167202573,0
0,2805,"July 1, 2021",136,2,1597,0.3922829581993569,2
0,2805,"July 1, 2021",193,3,1206,0.337620578778135,2
0,2805,"July 1, 2021",37,1,595,0.28295819935691313,2
0,17,"July 1, 2021",152,2,857,0.4083601286173633,2
0,13,"July 1, 2021",39,1,595,0.270096463022508,2
0,2805,"July 1, 2021",1024,3,1206,0.28295819935691313,2
0,2805,"July 1, 2021",96,2,857,0.34405144694533757,2
0,47,"July 1, 2021",193,3,1597,0.33440514469453375,2
0,2805,"July 1, 2021",1024,2,1597,0.42443729903536975,2
0,2805,"July 1, 2021",38,3,65,0.4115755627009646,2
0,2805,"July 1, 2021",12,1,857,0.405144694533762,2
0,2805,"July 1, 2021",13,1,857,0.360128617363344,2
0,2805,"July 1, 2021",16,1,595,0.35691318327974275,2
0,1,"July 1, 2021",61,3,1597,0.4147909967845659,2
0,2805,"July 1, 2021",11,3,857,0.3183279742765273,2
0,1,"July 1, 2021",96,2,1597,0.3279742765273312,2
0,2805,"July 1, 2021",136,3,271,0.270096463022508,2
0,3,"July 1, 2021",51,2,857,0.3954983922829582,2
0,1,"July 1, 2021",193,2,857,0.3279742765273312,2
0,1,"July 1, 2021",61,3,857,0.3858520900321543,2
0,73,"July 1, 2021",228,3,857,0.28295819935691313,2
0,5,"July 1, 2021",152,3,857,0.292604501607717,2
0,95,"July 1, 2021",950,10,1597,0.35691318327974275,2
0,5,"July 1, 2021",36,2,1597,0.3633440514469453,2
0,2805,"July 1, 2021",36,3,1597,0.3697749196141479,2
0,807,"July 1, 2021",1024,3,1597,0.3504823151125402,2
1,13,"July 1, 2021",586,10,749,0.0,0
0,2805,"June 30, 2021",586,10,857,0.31189710610932475,2
0,807,"June 30, 2021",950,9,1597,0.31189710610932475,2
1,2805,"June 30, 2021",1024,10,120,0.0,0
1,807,"June 30, 2021",950,9,176,0.0,0
0,2805,"June 30, 2021",1024,3,65,0.3183279742765273,2
0,807,"June 30, 2021",586,10,1206,0.28617363344051444,2
0,807,"June 30, 2021",586,10,1597,0.292604501607717,2
1,110,"June 30, 2021",586,10,399,0.0,0
1,807,"June 30, 2021",586,10,248,0.0,0
1,65,"June 30, 2021",950,9,176,0.0,0
1,2805,"June 29, 2021",586,5,386,0.00964630225080386,0
0,807,"June 28, 2021",950,9,1597,0.26045016077170413,2
0,2805,"June 28, 2021",228,3,1597,0.30868167202572344,2
1,245,"June 28, 2021",586,9,176,0.012861736334405145,0
0,807,"June 28, 2021",1024,9,1206,0.28617363344051444,2
0,807,"June 26, 2021",1141,10,1597,0.24115755627009647,2
0,124,"June 26, 2021",1024,9,818,0.26366559485530544,2
0,15,"June 25, 2021",193,10,1597,0.32154340836012857,2
0,73,"June 25, 2021",586,2,857,0.3472668810289389,2
1,807,"June 25, 2021",586,10,749,0.0,0
1,2805,"June 25, 2021",586,10,32,0.0,0
1,807,"June 24, 2021",586,9,176,0.0,0
1,807,"June 24, 2021",586,10,749,0.0,0
0,807,"June 24, 2021",586,1,818,0.30868167202572344,2
1,245,"June 24, 2021",586,10,749,0.003215434083601286,0
0,2805,"June 24, 2021",586,3,271,0.27652733118971057,2
0,807,"June 23, 2021",586,10,1206,0.29903536977491957,2
0,807,"June 23, 2021",586,9,818,0.28295819935691313,2
0,807,"June 23, 2021",586,10,1206,0.2797427652733119,2
1,807,"June 23, 2021",586,7,749,0.0,0
1,2805,"June 23, 2021",586,10,120,0.003215434083601286,0
0,807,"June 22, 2021",1024,9,1597,0.34405144694533757,2
0,77,"June 22, 2021",891,9,1597,0.3054662379421222,2
0,95,"June 22, 2021",61,10,1206,0.26688102893890675,2
0,807,"June 22, 2021",64,9,1206,0.22186495176848875,2
1,807,"June 22, 2021",586,10,220,0.0,0
0,6,"June 21, 2021",348,10,1206,0.39871382636655944,2
0,6,"June 21, 2021",891,10,1206,0.37942122186495175,2
0,6,"June 21, 2021",554,10,128,0.33440514469453375,2
1,2805,"June 21, 2021",45,9,120,0.003215434083601286,0
1,807,"June 20, 2021",586,9,749,0.0,0
1,60,"June 19, 2021",1141,9,749,0.0,0
1,2805,"June 19, 2021",586,9,40,0.00964630225080386,0
1,124,"June 19, 2021",1141,10,749,0.00964630225080386,0
1,2805,"June 19, 2021",1141,9,120,0.0,0
1,807,"June 19, 2021",1024,10,749,0.0,0
1,145,"June 19, 2021",950,5,386,0.003215434083601286,0
1,1,"June 19, 2021",950,10,399,0.003215434083601286,0
1,807,"June 19, 2021",950,9,749,0.0,0
1,2805,"June 19, 2021",554,9,120,0.016077170418006433,0
1,2805,"June 19, 2021",1141,10,399,0.006430868167202573,0
1,145,"June 19, 2021",950,10,399,0.012861736334405145,0
0,807,"June 19, 2021",13,9,857,0.42443729903536975,2
0,807,"June 19, 2021",17,10,857,0.44694533762057875,2
0,807,"June 19, 2021",18,9,857,0.382636655948553,2
1,56,"June 19, 2021",1024,10,749,0.0,0
1,2805,"June 19, 2021",1024,10,67,0.003215434083601286,0
1,245,"June 19, 2021",1141,10,749,0.0,0
1,2805,"June 19, 2021",1024,9,399,0.00964630225080386,0
1,45,"June 19, 2021",950,10,120,0.016077170418006433,0
1,2805,"June 19, 2021",1141,10,399,0.0,0
1,60,"June 19, 2021",1141,10,399,0.0,0
1,2805,"June 19, 2021",950,10,220,0.0,0
1,412,"June 19, 2021",1141,10,248,0.0,0
1,86,"June 19, 2021",586,10,749,0.0,0
0,807,"June 18, 2021",586,10,1597,0.4308681672025723,2
1,145,"June 18, 2021",586,10,399,0.00964630225080386,0
0,2805,"June 18, 2021",586,2,1597,0.35369774919614144,2
1,189,"June 18, 2021",586,9,749,0.003215434083601286,0
0,807,"June 18, 2021",586,10,857,0.5080385852090032,2
0,95,"June 18, 2021",950,9,1206,0.37942122186495175,2
0,807,"June 18, 2021",13,9,857,0.44372990353697744,2
0,807,"June 18, 2021",586,9,857,0.4372990353697749,2
1,807,"June 18, 2021",586,9,749,0.0,0
1,807,"June 18, 2021",586,9,749,0.0,0
0,807,"June 17, 2021",586,9,1206,0.32154340836012857,2
0,1,"June 17, 2021",1024,8,1206,0.03858520900321543,2
0,807,"June 17, 2021",554,9,1597,0.03536977491961415,2
1,45,"June 17, 2021",586,10,40,0.003215434083601286,0
1,807,"June 17, 2021",586,10,749,0.0,0
0,75,"June 17, 2021",950,10,1597,0.32154340836012857,2
1,5,"June 17, 2021",586,10,749,0.0,0
1,807,"June 17, 2021",586,10,176,0.0,0
0,180,"June 17, 2021",1024,10,1597,0.3054662379421222,2
0,2805,"June 17, 2021",228,3,1206,0.3890675241157556,2
1,103,"June 17, 2021",586,10,749,0.006430868167202573,0
0,807,"June 16, 2021",1141,9,1206,0.3022508038585209,2
0,67,"June 16, 2021",1024,9,818,0.28295819935691313,2
1,807,"June 16, 2021",586,10,749,0.0,0
1,807,"June 16, 2021",586,9,749,0.0,0
0,2805,"June 16, 2021",891,2,1597,0.31189710610932475,2
1,56,"June 16, 2021",950,10,749,0.006430868167202573,0
1,807,"June 16, 2021",586,8,220,0.0,0
0,45,"June 16, 2021",586,10,1597,0.37942122186495175,2
0,807,"June 16, 2021",950,10,857,0.4405144694533762,2
1,2805,"June 15, 2021",950,6,386,0.0,0
1,807,"June 15, 2021",586,10,399,0.0,0
1,807,"June 15, 2021",586,10,749,0.0,0
0,2805,"June 15, 2021",5,10,818,0.33118971061093244,2
0,807,"June 15, 2021",586,7,818,0.8745980707395499,2
0,2805,"June 15, 2021",279,3,1206,0.32154340836012857,2
1,2805,"June 15, 2021",586,7,386,0.0,0
1,807,"June 15, 2021",586,5,386,0.003215434083601286,0
0,2805,"June 15, 2021",950,3,857,0.315112540192926,2
0,2805,"June 15, 2021",80,10,818,0.26688102893890675,2
1,2805,"June 15, 2021",348,7,120,0.0,0
0,47,"June 15, 2021",586,9,818,0.26045016077170413,2
1,807,"June 14, 2021",586,10,749,0.0,0
1,2805,"June 13, 2021",348,10,16,0.0,0
0,2805,"June 13, 2021",950,10,818,0.30868167202572344,2
0,2805,"June 13, 2021",586,10,271,0.28295819935691313,2
0,807,"June 12, 2021",586,10,54,0.11254019292604502,2
0,807,"June 12, 2021",586,10,54,0.10610932475884245,2
1,189,"June 12, 2021",586,9,749,0.003215434083601286,0
1,13,"June 11, 2021",891,6,386,0.003215434083601286,0
1,10,"June 11, 2021",586,10,399,0.003215434083601286,0
0,968,"June 11, 2021",586,8,1206,0.360128617363344,2
0,9,"June 11, 2021",586,1,595,0.3504823151125402,2
1,1,"June 11, 2021",586,10,176,0.0,0
0,807,"June 11, 2021",586,9,21,0.11254019292604502,2
0,1,"June 11, 2021",586,1,595,0.3247588424437299,2
0,2805,"June 10, 2021",348,3,1206,0.2733118971061093,2
0,1,"June 10, 2021",228,10,1597,0.28938906752411575,2
0,7,"June 10, 2021",586,10,1597,0.3729903536977492,2
0,1,"June 10, 2021",348,10,1597,0.315112540192926,2
1,35,"June 10, 2021",586,10,749,0.0,0
0,14,"June 10, 2021",1024,9,128,0.24437299035369775,2
0,2805,"June 9, 2021",586,10,1597,0.30868167202572344,2
0,95,"June 9, 2021",279,10,1206,0.337620578778135,2
1,2805,"June 9, 2021",586,8,120,0.0,0
1,2805,"June 9, 2021",586,10,399,0.003215434083601286,0
0,1,"June 9, 2021",586,10,1597,0.30868167202572344,2
1,807,"June 8, 2021",1141,6,386,0.003215434083601286,0
0,47,"June 7, 2021",348,2,857,0.33118971061093244,2
1,35,"June 6, 2021",88,10,749,0.0,0
0,75,"June 5, 2021",1141,3,1597,0.3504823151125402,2
0,19,"June 5, 2021",586,7,595,0.19292604501607719,2
0,95,"June 5, 2021",950,10,1597,0.31189710610932475,2
0,2805,"June 4, 2021",586,8,818,0.2347266881028939,2
1,412,"June 4, 2021",586,10,32,0.003215434083601286,0
0,807,"June 4, 2021",554,7,54,0.18971061093247588,2
1,807,"June 4, 2021",586,8,220,0.0,0
0,189,"June 4, 2021",586,9,1206,0.3279742765273312,2
1,2805,"June 4, 2021",586,9,40,0.0,0
0,30,"June 4, 2021",586,9,1206,0.29903536977491957,2
0,145,"June 4, 2021",586,10,857,0.35691318327974275,2
0,110,"June 3, 2021",586,10,332,0.15434083601286175,2
1,245,"June 3, 2021",586,9,749,0.0,0
0,13,"June 3, 2021",586,10,1206,0.35369774919614144,2
0,56,"June 3, 2021",950,7,818,0.1832797427652733,2
0,14,"June 3, 2021",586,9,818,0.2282958199356913,2
1,807,"June 3, 2021",586,9,16,0.0,0
1,45,"June 3, 2021",586,10,749,0.003215434083601286,0
0,75,"June 3, 2021",1024,10,1597,0.24758842443729903,2
0,2805,"June 2, 2021",950,2,1597,0.32154340836012857,2
0,2805,"June 2, 2021",228,10,1597,0.3504823151125402,2
0,2805,"June 2, 2021",45,2,857,0.29903536977491957,2
0,2805,"June 2, 2021",152,10,1206,0.22186495176848875,2
1,245,"June 2, 2021",279,10,176,0.0,0
0,2805,"June 2, 2021",37,2,857,0.37620578778135044,2
1,412,"June 2, 2021",1024,5,386,0.003215434083601286,0
0,807,"June 2, 2021",586,9,818,0.315112540192926,2
0,45,"June 2, 2021",38,3,1597,0.3279742765273312,2
0,77,"June 2, 2021",586,10,1206,0.3022508038585209,2
0,73,"June 2, 2021",184,10,1206,0.2958199356913183,2
1,2805,"June 2, 2021",586,5,386,0.006430868167202573,0
0,2805,"June 2, 2021",279,3,857,0.32154340836012857,2
0,2805,"June 2, 2021",61,3,857,0.32154340836012857,2
0,2805,"June 2, 2021",45,2,65,0.28295819935691313,2
1,412,"June 2, 2021",554,9,248,0.016077170418006433,0
0,2805,"June 2, 2021",554,10,818,0.3472668810289389,2
0,2805,"June 2, 2021",136,3,857,0.33118971061093244,2
0,2805,"June 2, 2021",193,1,1206,0.28617363344051444,2
0,2805,"June 2, 2021",38,2,1206,0.3472668810289389,2
0,95,"June 2, 2021",1024,9,1206,0.4630225080385852,2
1,2805,"June 2, 2021",228,9,120,0.006430868167202573,0
0,2805,"June 2, 2021",184,3,12,0.2797427652733119,2
0,2805,"June 2, 2021",45,2,1597,0.42122186495176844,2
0,2805,"June 2, 2021",38,3,1206,0.3472668810289389,2
0,2805,"June 2, 2021",64,2,1597,0.42443729903536975,2
0,2805,"June 2, 2021",228,9,1597,0.270096463022508,2
0,2805,"June 2, 2021",184,3,857,0.33118971061093244,2
0,1,"June 2, 2021",152,3,857,0.315112540192926,2
1,245,"June 2, 2021",96,8,176,0.0,0
0,45,"June 2, 2021",96,3,271,0.2958199356913183,2
1,807,"June 2, 2021",586,9,749,0.0,0
0,807,"June 2, 2021",1022,9,857,0.6527331189710611,2
0,807,"June 2, 2021",1022,8,857,0.6784565916398714,2
0,4,"June 2, 2021",348,3,857,0.31189710610932475,2
0,2805,"June 2, 2021",64,2,857,0.32154340836012857,2
0,2805,"June 2, 2021",12,1,857,0.29903536977491957,2
0,807,"June 2, 2021",586,5,595,0.07717041800643087,2
0,2805,"June 2, 2021",45,3,857,0.315112540192926,2
1,73,"June 2, 2021",28,6,386,0.0,0
0,2805,"June 2, 2021",13,1,1206,0.34405144694533757,2
0,807,"June 2, 2021",554,10,1597,0.337620578778135,2
0,2,"June 2, 2021",80,2,65,0.4083601286173633,2
0,2805,"June 2, 2021",554,2,1206,0.33118971061093244,2
0,2805,"June 2, 2021",24,2,1206,0.405144694533762,2
0,2805,"June 2, 2021",9,1,857,0.4340836012861736,2
1,14,"June 2, 2021",586,9,749,0.006430868167202573,0
0,412,"June 2, 2021",1141,3,1597,0.30868167202572344,2
0,2805,"June 2, 2021",1024,3,271,0.2797427652733119,2
0,2805,"June 2, 2021",1024,10,1206,0.30868167202572344,2
0,2805,"June 2, 2021",1141,3,65,0.30868167202572344,2
1,2805,"May 31, 2021",950,10,399,0.003215434083601286,0
0,2805,"May 30, 2021",586,10,332,0.2797427652733119,2
0,807,"May 29, 2021",586,9,1206,0.3279742765273312,2
0,2805,"May 28, 2021",891,2,1597,0.30868167202572344,2
0,807,"May 28, 2021",586,6,595,0.2797427652733119,2
1,2805,"May 28, 2021",586,10,120,0.006430868167202573,0
1,807,"May 28, 2021",586,10,220,0.003215434083601286,0
1,807,"May 28, 2021",586,9,749,0.0,0
1,13,"May 27, 2021",586,10,399,0.0,0
0,2805,"May 27, 2021",586,8,595,0.30868167202572344,2
1,807,"May 27, 2021",586,8,176,0.0,0
0,60,"May 27, 2021",586,10,271,0.37620578778135044,2
1,1,"May 27, 2021",586,10,749,0.003215434083601286,0
0,56,"May 27, 2021",586,10,332,0.22186495176848875,2
0,1,"May 27, 2021",1141,10,1597,0.28938906752411575,2
0,45,"May 26, 2021",586,10,1597,0.292604501607717,2
0,807,"May 26, 2021",586,10,857,0.382636655948553,2
1,807,"May 26, 2021",586,9,220,0.0,0
1,245,"May 26, 2021",891,10,176,0.006430868167202573,0
0,807,"May 26, 2021",586,10,818,0.2315112540192926,2
0,807,"May 25, 2021",348,9,1597,0.3504823151125402,2
0,2805,"May 25, 2021",554,1,595,0.29903536977491957,2
1,807,"May 24, 2021",586,10,749,0.0,0
1,2805,"May 23, 2021",586,10,120,0.006430868167202573,0
0,807,"May 22, 2021",950,7,128,0.19292604501607719,2
0,968,"May 21, 2021",586,9,1597,0.4180064308681672,2
0,807,"May 21, 2021",586,9,1597,0.4180064308681672,2
0,2805,"May 21, 2021",586,3,857,0.47266881028938906,2
0,807,"May 21, 2021",586,10,818,0.09003215434083602,2
1,2805,"May 21, 2021",586,6,386,0.006430868167202573,0
0,807,"May 21, 2021",950,10,1597,0.3408360128617363,2
1,145,"May 21, 2021",586,10,749,0.003215434083601286,0
0,807,"May 20, 2021",152,9,1597,0.315112540192926,2
0,106,"May 20, 2021",184,9,1597,0.292604501607717,2
0,86,"May 20, 2021",950,10,818,0.28938906752411575,2
0,807,"May 20, 2021",586,6,595,0.14790996784565916,2
1,2805,"May 20, 2021",586,10,120,0.003215434083601286,0
0,2805,"May 20, 2021",184,1,595,0.2797427652733119,2
0,807,"May 20, 2021",96,9,1597,0.3697749196141479,2
0,2805,"May 19, 2021",348,3,857,0.3472668810289389,2
0,2805,"May 19, 2021",1022,3,65,0.292604501607717,2
0,2805,"May 19, 2021",36,2,818,0.27652733118971057,2
1,45,"May 19, 2021",38,5,386,0.0,0
1,110,"May 19, 2021",586,10,399,0.003215434083601286,0
0,2805,"May 18, 2021",586,9,818,0.32154340836012857,2
0,968,"May 18, 2021",586,9,1206,0.44694533762057875,2
0,2805,"May 16, 2021",891,3,1597,0.28295819935691313,2
0,968,"May 15, 2021",586,10,1597,0.2572347266881029,2
1,412,"May 15, 2021",586,5,386,0.0,0
